l,l1,p,a,a1,u,u1,id
Ev. Diakonissenkrankenhaus Leipzig,Berufsfachschule für Gesundheits- und Krankenpflege   (Schule in freier Trägerschaft),4177,"Leipzig, Georg-Schwarz-Straße 49",Georg-Schwarz-Straße 49 04177 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Diakonissenkrankenhaus-Berufsschule,http://jedeschule.de/SN-4450409-0,SN-4450409-0
Ev. Diakonissenkrankenhaus Leipzig,Berufsfachschule für Gesundheits- und Krankenpflege   (Schule in freier Trägerschaft),4177,"Leipzig, Georg-Schwarz-Straße 49",Georg-Schwarz-Straße 49 04177 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Diakonissenkrankenhaus-Berufsschule,http://jedeschule.de/SN-4450409-0,SN-4450409-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Sozialwesen  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4451784-0,SN-4451784-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Sozialwesen  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4451784-0,SN-4451784-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,Berufsfachschule für Physiotherapie    (Schule in freier Trägerschaft),4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450904-0,SN-4450904-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,Berufsfachschule für Physiotherapie    (Schule in freier Trägerschaft),4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450904-0,SN-4450904-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für medizinische Dokumentation  Standort:  Leipzig, Lützner Straße (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450920-0,SN-4450920-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für medizinische Dokumentation  Standort:  Leipzig, Lützner Straße (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450920-0,SN-4450920-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,Berufsfachschule für Ergotherapie    (Schule in freier Trägerschaft),4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450984-0,SN-4450984-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,Berufsfachschule für Ergotherapie    (Schule in freier Trägerschaft),4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450984-0,SN-4450984-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Altenpflege  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450938-0,SN-4450938-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Altenpflege  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450938-0,SN-4450938-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Diätassistenten  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450912-0,SN-4450912-0
Augsburger Lehmbaugesellschaft Leipzig gGmbH in Leipzig e.V.,"Berufsfachschule für Diätassistenten  Standort: Leipzig, Lützner Straße  (Schule in freier Trägerschaft)",4177,"Leipzig, Lützner Straße 93",Lützner Straße 93-95 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/AugsburgerLehmbaugesellschaft,http://jedeschule.de/SN-4450912-0,SN-4450912-0
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-0,SN-4412052-0
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-0,SN-4412052-0
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-1,SN-4412052-1
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-1,SN-4412052-1
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-2,SN-4412052-2
Nachbarschaftsschule,Nachbarschaftsschule - Grund- und Oberschule der Stadt Leipzig,4177,"Leipzig, Gemeindeamtsstraße 8",Gemeindeamtsstraße 8-10 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/NaSch,http://jedeschule.de/SN-4412052-2,SN-4412052-2
Robert-Schumann-Gymnasium,Robert-Schumann-Schule - Gymnasium der Stadt Leipzig,4177,"Leipzig, Demmeringstraße 84",Demmeringstraße 84 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/Robert-Schumann-Gym,http://jedeschule.de/SN-4440244-0,SN-4440244-0
Robert-Schumann-Gymnasium,Robert-Schumann-Schule - Gymnasium der Stadt Leipzig,4177,"Leipzig, Demmeringstraße 84",Demmeringstraße 84 04177 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/Robert-Schumann-Gym,http://jedeschule.de/SN-4440244-0,SN-4440244-0
Helmholtz-Oberschule,Helmholtzschule -  Oberschule  der Stadt Leipzig,4177,"Leipzig, Helmholtzstraße 6",Helmholtzstraße 6 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/Helmholtz-OS,http://jedeschule.de/SN-4431169-0,SN-4431169-0
Helmholtz-Oberschule,Helmholtzschule -  Oberschule  der Stadt Leipzig,4177,"Leipzig, Helmholtzstraße 6",Helmholtzstraße 6 04177 Leipzig OT Lindenau,http://leipzig-data.de/Data/Schule/Helmholtz-OS,http://jedeschule.de/SN-4431169-0,SN-4431169-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Fachschule für Sozialwesen Fachrichtung Sozialpädagogik der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4451621-0,SN-4451621-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Fachschule für Sozialwesen Fachrichtung Sozialpädagogik der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4451621-0,SN-4451621-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Pflegehilfe der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4452728-0,SN-4452728-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Pflegehilfe der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4452728-0,SN-4452728-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Sozialwesen (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4452868-0,SN-4452868-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Sozialwesen (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4452868-0,SN-4452868-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Altenpflege AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4450631-0,SN-4450631-0
AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH,AWO Akademie Mitteldeutschland Berufsfachschule für Altenpflege AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),4178,"Leipzig, Ludwig-Hupfeld-Straße 16",Ludwig-Hupfeld-Straße 16 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/AWO-Berufsschule,http://jedeschule.de/SN-4450631-0,SN-4450631-0
Heinrich-Pestalozzi-Oberschule,Heinrich-Pestalozzi-Schule -  Oberschule der Stadt Leipzig,4178,"Leipzig, Pestalozzistraße 39",Pestalozzistraße 39-41 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/Pestalozzi-OS,http://jedeschule.de/SN-4430047-0,SN-4430047-0
Heinrich-Pestalozzi-Oberschule,Heinrich-Pestalozzi-Schule -  Oberschule der Stadt Leipzig,4178,"Leipzig, Pestalozzistraße 39",Pestalozzistraße 39-41 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/Pestalozzi-OS,http://jedeschule.de/SN-4430047-0,SN-4430047-0
Schule Böhlitz-Ehrenberg,Schule Böhlitz-Ehrenberg - Grundschule der Stadt Leipzig,4178,"Leipzig, Heinrich-Heine-Straße 64",Heinrich-Heine-Straße 64 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/BoehlitzEhrenberg-GS,http://jedeschule.de/SN-4410106-0,SN-4410106-0
Schule Böhlitz-Ehrenberg,Schule Böhlitz-Ehrenberg - Grundschule der Stadt Leipzig,4178,"Leipzig, Heinrich-Heine-Straße 64",Heinrich-Heine-Straße 64 04178 Leipzig OT Böhlitz-Ehrenberg,http://leipzig-data.de/Data/Schule/BoehlitzEhrenberg-GS,http://jedeschule.de/SN-4410106-0,SN-4410106-0
Oberschule Georg-Schwarz-Straße,Schule Georg-Schwarz-Str. - Oberschule der Stadt Leipzig,4179,"Leipzig, Georg-Schwarz-Straße 113",Georg-Schwarz-Straße 113 04179 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/GS-OS,http://jedeschule.de/SN-4431532-0,SN-4431532-0
Oberschule Georg-Schwarz-Straße,Schule Georg-Schwarz-Str. - Oberschule der Stadt Leipzig,4179,"Leipzig, Georg-Schwarz-Straße 113",Georg-Schwarz-Straße 113 04179 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/GS-OS,http://jedeschule.de/SN-4431532-0,SN-4431532-0
46. Schule,46. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Saalfelder Straße 29",Saalfelder Straße 29 04179 Leipzig OT Neulindenau,http://leipzig-data.de/Data/Schule/46-GS,http://jedeschule.de/SN-4412375-0,SN-4412375-0
46. Schule,46. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Saalfelder Straße 29",Saalfelder Straße 29 04179 Leipzig OT Neulindenau,http://leipzig-data.de/Data/Schule/46-GS,http://jedeschule.de/SN-4412375-0,SN-4412375-0
157. Schule,157. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Hans-Driesch-Straße 41",Hans-Driesch-Straße 41 04179 Leipzig OT Leutzsch,http://leipzig-data.de/Data/Schule/157-GS,http://jedeschule.de/SN-4412136-0,SN-4412136-0
157. Schule,157. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Hans-Driesch-Straße 41",Hans-Driesch-Straße 41 04179 Leipzig OT Leutzsch,http://leipzig-data.de/Data/Schule/157-GS,http://jedeschule.de/SN-4412136-0,SN-4412136-0
172. Schule,172. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Prießnitzstraße 19",Prießnitzstraße 19 04179 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/172-GS,http://jedeschule.de/SN-4412334-0,SN-4412334-0
172. Schule,172. Schule - Grundschule der Stadt Leipzig,4179,"Leipzig, Prießnitzstraße 19",Prießnitzstraße 19 04179 Leipzig OT Altlindenau,http://leipzig-data.de/Data/Schule/172-GS,http://jedeschule.de/SN-4412334-0,SN-4412334-0
90. Schule,Förderzentrum für Erziehungshilfe Leipzig,4205,"Leipzig, Garskestraße 21",Garskestraße 19 04205 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/90-GS,http://jedeschule.de/SN-4420329-0,SN-4420329-0
90. Schule,Förderzentrum für Erziehungshilfe Leipzig,4205,"Leipzig, Garskestraße 21",Garskestraße 19 04205 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/90-GS,http://jedeschule.de/SN-4420329-0,SN-4420329-0
Kurt-Biedermann-Schule - Förderzentrum für Erziehungshilfe der Stadt Leipzig,Förderzentrum für Erziehungshilfe Leipzig,4205,"Leipzig, Garskestraße 19",Garskestraße 19 04205 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Biedermann-Schule,http://jedeschule.de/SN-4420329-0,SN-4420329-0
Kurt-Biedermann-Schule - Förderzentrum für Erziehungshilfe der Stadt Leipzig,Förderzentrum für Erziehungshilfe Leipzig,4205,"Leipzig, Garskestraße 19",Garskestraße 19 04205 Leipzig OT Grünau-Mitte,http://leipzig-data.de/Data/Schule/Biedermann-Schule,http://jedeschule.de/SN-4420329-0,SN-4420329-0
Max-Klinger-Gymnasium,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4420386-0,SN-4420386-0
Max-Klinger-Gymnasium,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4420386-0,SN-4420386-0
94. Schule,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4420386-0,SN-4420386-0
94. Schule,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4420386-0,SN-4420386-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4420386-0,SN-4420386-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,Schule Grünau -  Schule zur Lernförderung der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 1 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4420386-0,SN-4420386-0
Martin-Schule - Schule für geistig Behinderte der Stadt Leipzig,Martin-Schule -  Schule für geistig Behinderte der Stadt Leipzig,4205,"Leipzig, Neptunweg 31",Neptunweg 31 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Martin-Schule,http://jedeschule.de/SN-4420394-0,SN-4420394-0
Martin-Schule - Schule für geistig Behinderte der Stadt Leipzig,Martin-Schule -  Schule für geistig Behinderte der Stadt Leipzig,4205,"Leipzig, Neptunweg 31",Neptunweg 31 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Martin-Schule,http://jedeschule.de/SN-4420394-0,SN-4420394-0
Max-Klinger-Gymnasium,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4440335-0,SN-4440335-0
Max-Klinger-Gymnasium,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4440335-0,SN-4440335-0
94. Schule,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4440335-0,SN-4440335-0
94. Schule,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4440335-0,SN-4440335-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4440335-0,SN-4440335-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,Max-Klinger-Schule - Gymnasium der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 2/4 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4440335-0,SN-4440335-0
Max-Klinger-Gymnasium,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4431268-0,SN-4431268-0
Max-Klinger-Gymnasium,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 4",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Klinger-Gym,http://jedeschule.de/SN-4431268-0,SN-4431268-0
94. Schule,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4431268-0,SN-4431268-0
94. Schule,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 3",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/94-OS,http://jedeschule.de/SN-4431268-0,SN-4431268-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4431268-0,SN-4431268-0
Schule Grünau - Schule zur Lernförderung der Stadt Leipzig,94. Schule - Oberschule der Stadt Leipzig,4205,"Leipzig, Miltitzer Weg 1",Miltitzer Weg 3 04205 Leipzig OT Grünau-Nord,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Gruenau,http://jedeschule.de/SN-4431268-0,SN-4431268-0
